5834;МАТ КУРГАН,Матвеев Курган;{"name": "Матвеев Курган","statCode": "2064032"}
5835;МАТАЙ,Матай;{"name": "Матай","statCode": "2700773","country": "Казахстан"}
5836;Матайва,Матайвы,Матайве,Матайву,Матайвой;{"name": "Матайва", "airport": "MVT", "country": "Французская Полинезия"}
5837;МАТАКАН,Матакане;{"name": "Матакане","statCode": "2051467","country": "Россия"}
5838;Матаморос,Матамороса,Матаморосу,Матаморосом,Матаморосе;{"name": "Матаморос", "airport": "MAM", "country": "Мексика"}
5839;МАТАНЦЫ,Матанцы;{"name": "Матанцы","statCode": "2060022"}
5840;Матарам,Селапаранг,Матарама,Матараму,Матарамом,Матараме,Селапаранга,Селапарангу,Селапарангом,Селапаранге;{"name": "Матарам", "airport": "AMI", "country": "Индонезия"}
5841;МАТЕЕВЦЫ,Матеевцы;{"name": "Матеевцы","statCode": "2218501","country": "Украина"}
5842;МАТЕЙКОВО,Матейково;{"name": "Матейково","statCode": "2200246","country": "Украина"}
5843;МАТКАСЕЛЬК,Маткаселькя;{"name": "Маткаселькя","statCode": "2004270","country": "Россия"}
5844;МАТЛАХОВО,Матлахово;{"name": "Матлахово","statCode": "2204803","country": "Украина"}
5845;МАТРОСОВКА,Матросовка;{"name": "Матросовка","statCode": "2208534","country": "Украина"}
5846;МАТУЙЗОС,Матуйзос;{"name": "Матуйзос","statCode": "2401424","country": "Литва"}
5847;Матурин,Кирикире,Матурина,Матурину,Матуриным,Матурине;{"name": "Матурин", "airport": "MUN", "country": "Венесуэла"}
5848;МАТЫШЕВО,Матышево;{"name": "Матышево","statCode": "2014745","country": "Россия"}
5849;МАТЮШИНО,Матюшино;{"name": "Матюшино","statCode": "2030547","country": "Россия"}
5850;МАТЯШЕВКА,Матяшевка;{"name": "Матяшевка","statCode": "2204856","country": "Украина"}
5851;МАУК,Маук;{"name": "Маук","statCode": "2040482"}
5852;Маун,Мауна,Мауну,Мауном,Мауне;{"name": "Маун", "airport": "MUB", "country": "Ботсвана"}
5853;Маунт Гамбьер,Маунт-Гамбьер,МаунтГамбьер;{"name": "Маунт Гамбьер", "airport": "MGB", "country": "Австралия"}
5854;Маунт-Айза,Маунт Айза,МаунтАйза,Маунт-Иса,Маунт Иса,МаунтИса;{"name": "Маунт-Айза", "airport": "ISA", "country": "Австралия"}
5855;Маунт-Магнет,Маунт Магнет,МаунтМагнет;{"name": "Маунт-Магнет", "airport": "MMG", "country": "Австралия"}
5856;Маунт-Хотам,Маунт Хотам,МаунтХотам;{"name": "Маунт-Хотам", "airport": "MHU", "country": "Австралия"}
5857;Маунтин-Виллидж;{"name": "Маунтин-Виллидж", "airport": "MOU", "country": "США"}
5858;Маупити;{"name": "Маупити", "airport": "MAU", "country": "Французская Полинезия"}
5859;МАХАЛИНО,Махалино;{"name": "Махалино","statCode": "2034485","country": "Россия"}
5860;МАХАМБЕТ,Махамбет;{"name": "Махамбет","statCode": "2704794"}
5861;МАХАРИНЦЫ,Махаринцы;{"name": "Махаринцы","statCode": "2200156","country": "Украина"}
5862;Махачкала,Махачкалы,Махачкале,Махачкалу,Махачкалой,MCX;{"name": "Махачкала", "airport": "MCX", "statCode": "2064900", "country": "Россия"}
5863;МАХЕРОВО,Махерово;{"name": "Махерово","statCode": "2004465","country": "Россия"}
5864;МАХОВАТНЯ,Маховатня;{"name": "Маховатня","statCode": "2030384","country": "Россия"}
5865;МАХРАМ,Махрам;{"name": "Махрам","statCode": "6600723","country": "Таджикистан"}
5866;МАХРОВО,Махрово;{"name": "Махрово","statCode": "2010274","country": "Россия"}
5867;МАЦЕСТА,Мацеста;{"name": "Мацеста","statCode": "2064064"}
5868;МАЦИЕВСК,Мациевская;{"name": "Мациевская","statCode": "2050125","country": "Россия"}
5869;Мацумото;{"name": "Мацумото", "airport": "MMJ", "country": "Япония"}
5870;Мацуяма,Мацуямы,Мацуяме,Мацуяму,Мацуямой;{"name": "Мацуяма", "airport": "MYJ", "country": "Япония"}
5871;МАЧКАССЫ,Мачкассы;{"name": "Мачкассы","statCode": "2060693","country": "Россия"}
5872;МАШМЕТ,Машмет;{"name": "Машмет","statCode": "2014005"}
5873;Маягуана,Маягуаны,Маягуане,Маягуану,Маягуаной;{"name": "Маягуана", "airport": "MYG", "country": "Багамские Острова"}
5874;Маягуэс,Де-Хостос,Де Хостос,ДеХостос;{"name": "Маягуэс", "airport": "MAZ", "country": "Пуэрто-Рико"}
5875;МАЯЧНАЯ,Маячная;{"name": "Маячная","statCode": "2040356"}
5876;Мбандака,Мбандаки,Мбандаке,Мбандаку,Мбандакой;{"name": "Мбандака", "airport": "MDK", "country": "Демократическая Республика Конго"}
5877;Мбейя;{"name": "Мбейя", "airport": "MBI", "country": "Танзания"}
5878;МБС Интернешнл,Сагино/ Мидленд/Бэй С.;{"name": "МБС Интернешнл", "airport": "MBS", "country": "США"}
5879;Мбуджи Майи;{"name": "Мбуджи Майи", "airport": "MJM", "country": "Демократическая Республика Конго"}
5880;Мванза,Мванзы,Мванзе,Мванзу,Мванзой;{"name": "Мванза", "airport": "MWZ", "country": "Танзания"}
5881;МГА,Мга;{"name": "Мга","statCode": "2004634","country": "Россия"}
5882;МЕГЕТ,Мегет;{"name": "Мегет","statCode": "2054816"}
5883;МЕГИОН,Мегион;{"name": "Мегион","statCode": "2030640"}
5884;Медан,Медана,Медану,Меданом,Медане;{"name": "Медан", "airport": "MES", "country": "Индонезия"}
5885;МЕДВ ГОРА,Медвежья Гора;{"name": "Медвежья Гора","statCode": "2004692"}
5886;МЕДВЕДЕВО,Медведево;{"name": "Медведево","statCode": "2004084"}
5887;МЕДВЕДИЦА,Медведица;{"name": "Медведица","statCode": "2020747"}
5888;МЕДВЕДКА,Медведка;{"name": "Медведка","statCode": "2100500","country": "Беларусь"}
5889;МЕДВЕДОВКА,Медведовка;{"name": "Медведовка","statCode": "2024536","country": "Россия"}
5890;МЕДВЕДЧИК,Медведчиково;{"name": "Медведчиково","statCode": "2054837"}
5891;МЕДВЕЖА,Медвежа;{"name": "Медвежа","statCode": "2300236","country": "Молдова"}
5892;МЕДВЕЖИЙ,Медвежий;{"name": "Медвежий","statCode": "2038313","country": "Россия"}
5893;Меделлин,Меделлина,Медельин,Медельина,Медельину,Медельине;{"name": "Меделлин", "airport": "MDE", "country": "Колумбия"}
5894;МЕДЕРОВО,Медерово;{"name": "Медерово","statCode": "2208412"}
5895;МЕДЕУ,Медеу;{"name": "Медеу","statCode": "2700421"}
5896;Медина,Медины,Медине,Медину,Мединой;{"name": "Медина", "airport": "MED", "country": "Саудовская Аравия"}
5897;Медисин-Хэт,Медисин Хэт,МедисинХэт;{"name": "Медисин-Хэт", "airport": "YXH", "country": "Канада"}
5898;МЕДНОГОРСК,Медногорск;{"name": "Медногорск","statCode": "2040450"}
5899;МЕДОВЫЙ,Медовый;{"name": "Медовый","statCode": "2020038","country": "Россия"}
5900;Медфорд,Медфорда,Медфорду,Медфордом,Медфорде;{"name": "Медфорд", "airport": "MFR", "country": "США"}
5901;МЕДЯНКА,Медянка;{"name": "Медянка","statCode": "2060481","country": "Россия"}
5902;МЕЖАРЕ,Межаре;{"name": "Межаре","statCode": "2500106","country": "Латвия"}
5903;МЕЖДУРЕЧЕН,Междуреченск;{"name": "Междуреченск","statCode": "2028070"}
5904;МЕЖЕВАЯ,Межевая;{"name": "Межевая","statCode": "2214013","country": "Украина"}
5905;МЕЖЕГ,Межег;{"name": "Межег","statCode": "2010113"}
5906;МЕЖЕНИНОВК,Межениновка;{"name": "Межениновка","statCode": "2028011"}
5907;МЕЖЕРИЧИ,Межеричи;{"name": "Межеричи","statCode": "2210119","country": "Украина"}
5908;МЕЖЦИЕМС,Межциемс;{"name": "Межциемс","statCode": "2500691"}
5909;МЕЗА,Меза;{"name": "Меза","statCode": "2010288","country": "Россия"}
5910;Мейджорс,Гринвилл;{"name": "Мейджорс", "airport": "GVT", "country": "США"}
5911;Мейкон,Льюис Б. Уилсон,Мейкона,Мейкону,Мейконом,Мейконе;{"name": "Мейкон", "airport": "MCN", "country": "США"}
5912;Мейсон-Сити,Мейсон Сити,МейсонСити;{"name": "Мейсон-Сити", "airport": "MCW", "country": "США"}
5913;МЕЙТЕНЕ,Мейтене;{"name": "Мейтене","statCode": "2500396","country": "Латвия"}
5914;МЕК ГОРЫ,Мекензиевы Горы;{"name": "Мекензиевы Горы","statCode": "2078726"}
5915;МЕЛАШЕНКОВ,Мелашенково;{"name": "Мелашенково","statCode": "2204197","country": "Украина"}
5916;МЕЛЕНТЬЕВС,Мелентьевский;{"name": "Мелентьевский","statCode": "2010048"}
5917;МЕЛЕУЗ,Мелеуз;{"name": "Мелеуз","statCode": "2024772"}
5918;Мелилья автономный город,Мелилья,Мелильи,Мелилье,Мелилью,Мелильей;{"name": "Мелилья (автономный город)", "airport": "MLN", "country": "Испания"}
5919;МЕЛИОРАТИВ,Мелиоративный;{"name": "Мелиоративный","statCode": "2064553"}
5920;МЕЛИТОПОЛЬ,Мелитополь;{"name": "Мелитополь","statCode": "2210670","country": "Украина"}
5921;Мелнупе;{"name": "Мелнупе","statCode": "2500155","country": "Латвия"}
5922;МЕЛОВАЯ,Меловая;{"name": "Меловая","statCode": "2214166","country": "Украина"}
5923;МЕЛТУРИ,Мелтури;{"name": "Мелтури","statCode": "2500467","country": "Латвия"}
5924;Мельбурн,Мельбурна,Мельбурну,Мельбурном,Мельбурне;{"name": "Мельбурн", "airport": "MEL", "country": "Австралия"}
5925;МЕЛЬНЯ,Мельня;{"name": "Мельня","statCode": "2200017","country": "Украина"}
5926;Мемминген,Мемминген Альгой,Меммингена,Меммингену,Меммингеном,Меммингене;{"name": "Мемминген", "airport": "FMM", "country": "Германия"}
5927;Мемориал Филд,Хот-Спрингс;{"name": "Мемориал Филд", "airport": "HOT", "country": "США"}
5928;Мемфис,Мемфиса,Мемфису,Мемфисом,Мемфисе;{"name": "Мемфис", "airport": "MEM", "country": "США"}
5929;МЕНА,Мена;{"name": "Мена","statCode": "2200290","country": "Украина"}
5930;МЕНГОН,Менгон;{"name": "Менгон","statCode": "2034654"}
5931;МЕНДЕЛЕЕВО,Менделеево;{"name": "Менделеево","statCode": "2030005"}
5932;МЕНДЕЛЕЕВС,Менделеевск;{"name": "Менделеевск","statCode": "2024819"}
5933;Менди;{"name": "Менди", "airport": "MDU", "country": "Папуа - Новая Гвинея"}
5934;Мендоса,Эль Плюмерилло,Мендосы,Мендосе,Мендосу,Мендосой;{"name": "Мендоса", "airport": "MDZ", "country": "Аргентина"}
5935;Менонге;{"name": "Менонге", "airport": "SPP", "country": "Ангола"}
5936;МЕНТА,Мента;{"name": "Мента","statCode": "2500842","country": "Латвия"}
5937;МЕНЬИЛ,Меньил;{"name": "Меньил","statCode": "2060512","country": "Россия"}
5938;МЕНЮТЕВО,Масленники;{"name": "Масленники","statCode": "2100916","country": "Беларусь"}
5939;МЕРЕНЬ,Мерень;{"name": "Мерень","statCode": "2300593","country": "Молдова"}
5940;МЕРЕТЬ,Мереть;{"name": "Мереть","statCode": "2028085"}
5941;Мерзифон,Мерзифона,Мерзифону,Мерзифоном,Мерзифоне;{"name": "Мерзифон", "airport": "MZH", "country": "Турция"}
5942;МЕРЗЛОТНАЯ,Мерзлотная;{"name": "Мерзлотная","statCode": "2054379","country": "Россия"}
5943;Мерида,Мануэль Кресенсио Рехон,Мериды,Мериде,Мериду,Меридой;{"name": "Мерида", "airport": "MID", "country": "Мексика"}
5944;Меридиан,Кей-Филд,Кей Филд,КейФилд,Меридиана,Меридиану,Меридианом,Меридиане;{"name": "Меридиан", "airport": "MEI", "country": "США"}
5945;Меримбула,Меримбулы,Меримбуле,Меримбулу,Меримбулой;{"name": "Меримбула", "airport": "MIM", "country": "Австралия"}
5946;МЕРКЕ,Мерке;{"name": "Мерке","statCode": "5900893","country": "Киргизия"}
5947;Мерса-Матрух,Мерса Матрух,МерсаМатрух;{"name": "Мерса-Матрух", "airport": "MUH", "country": "Египет"}
5948;Мерсед,Макреди,Мерседа,Мерседу,Мерседом,Мерседе;{"name": "Мерсед", "airport": "MCE", "country": "США"}
5949;МЕРЧИК,Мерчик;{"name": "Мерчик","statCode": "2204518","country": "Украина"}
5950;Местре,ЖД вокзал Венеции Местре,ЖД-вокзал Венеции (Местре);{"name": "Местре", "airport": "XVY", "country": "Италия"}
5951;МЕТИЛ,Метил;{"name": "Метил","statCode": "2010242","country": "Россия"}
5952;Метлакатла Си-Плейн-Бейс,Метлакатла;{"name": "Метлакатла Си-Плейн-Бейс", "airport": "MTM", "country": "США"}
5953;МЕУН,Меун;{"name": "Меун","statCode": "2048004","country": "Россия"}
5954;Мехамн,Мехамна,Мехамну,Мехамном,Мехамне;{"name": "Мехамн", "airport": "MEH", "country": "Норвегия"}
5955;МЕХЕДОВКА,Мехедовка;{"name": "Мехедовка","statCode": "2209495","country": "Украина"}
5956;Мехелен,ЖД вокзал Мехелена,ЖД-вокзал Мехелена;{"name": "Мехелен", "airport": "ZGP", "country": "Бельгия"}
5957;Мехикали;{"name": "Мехикали", "airport": "MXL", "country": "Мексика"}
5958;Мехико-Сити,Мехико Сити,МехикоСити;{"name": "Мехико-Сити", "airport": "MEX", "country": "Мексика"}
5959;Мец-Нанси,Мец Нанси,МецНанси;{"name": "Мец-Нанси", "airport": "ETZ", "country": "Франция"}
5960;Мец;{"name": "Мец", "airport": "MZM", "country": "Франция"}
5961;МЕЧЕТИНСК,Мечетинская;{"name": "Мечетинская","statCode": "2065256","country": "Россия"}
5962;МЕЧЕТНАЯ,Мечетная;{"name": "Мечетная","statCode": "2210706","country": "Украина"}
5963;МЕШКОВО,Мешково;{"name": "Мешково","statCode": "2208511","country": "Украина"}
5964;МЕШКУЙЧЯЙ,Мешкуйчяй;{"name": "Мешкуйчяй","statCode": "2400323","country": "Литва"}
5965;Мешхед,Шахид Хашеминежад,Мешхеда,Мешхеду,Мешхедом,Мешхеде;{"name": "Мешхед", "airport": "MHD", "country": "Иран"}
5966;МЕЩЕРСКАЯ,Мещерская;{"name": "Мещерская","statCode": "2000837","country": "Россия"}
5967;Мзузу;{"name": "Мзузу", "airport": "ZZU", "country": "Малави"}
5968;МИАСС 1,Миасс 1;{"name": "Миасс 1","statCode": "2040530"}
5969;МИАСС 2,Миасс 2;{"name": "Миасс 2","statCode": "2040427","country": "Россия"}
5970;МИАСС СТАР,Миасс Стар.вокзал;{"name": "Миасс Стар.вокзал","statCode": "2042675","country": "Россия"}
5971;МИГАЕВО,Мигаево;{"name": "Мигаево","statCode": "2208570","country": "Украина"}
5972;МидАмерика Сент-Луис,Бельвилл;{"name": "МидАмерика Сент-Луис", "airport": "BLV", "country": "США"}
5973;Мидвей;{"name": "Мидвей", "airport": "MDW", "country": "США"}
5974;Мидленд,Одесса,Мидленда,Мидленду,Мидлендом,Мидленде;{"name": "Мидленд", "airport": "MAF", "country": "США"}
5975;МИЖЕРА,Мижера;{"name": "Мижера","statCode": "2060441","country": "Россия"}
5976;Микатарра,Микатарры,Микатарре,Микатарру,Микатаррой;{"name": "Микатарра", "airport": "MKR", "country": "Австралия"}
5977;МИКАШЕВИЧИ,Микашевичи;{"name": "Микашевичи","statCode": "2100146","country": "Беларусь"}
5978;МИКУЛ СТР,Микулинцы-Струсов;{"name": "Микулинцы-Струсов","statCode": "2218147","country": "Украина"}
5979;МИКУЛИЧИН,Микуличин;{"name": "Микуличин","statCode": "2218014"}
5980;МИКУНЬ 2,Микунь 2;{"name": "Микунь 2","statCode": "2011312"}
5981;МИКУНЬ,Микунь;{"name": "Микунь","statCode": "2010210"}
5982;Милан,Милана,Милану,Миланом,Милане;{"name": "Милан", "airport": "MIL", "country": "Италия"}
5983;Милдьюра,Мильдура,Милдьюры,Милдьюре,Милдьюру,Милдьюрой;{"name": "Милдьюра", "airport": "MQL", "country": "Австралия"}
5984;Миллард;{"name": "Миллард", "airport": "MIQ", "country": "США"}
5985;МИЛЛЕРОВО,Миллерово;{"name": "Миллерово","statCode": "2064375"}
5986;МИЛОВАНОВО,Милованово;{"name": "Милованово","statCode": "2064208","country": "Россия"}
5987;МИЛОЕ,Милое;{"name": "Милое","statCode": "2100078","country": "Беларусь"}
5988;МИЛОРАДОВК,Милорадовка;{"name": "Милорадовка","statCode": "2210796","country": "Украина"}
5989;МИЛОСЛАВСК,Милославское;{"name": "Милославское","statCode": "2014398"}
5990;МИЛОХОВО,Милохово;{"name": "Милохово","statCode": "2000862","country": "Россия"}
5991;Милтон-Кинс Центральный вокзал,Милтон-Кинс;{"name": "Милтон-Кинс Центральный вокзал", "airport": "KYN", "country": "Великобритания"}
5992;Милуоки;{"name": "Милуоки", "airport": "MKE", "country": "США"}
5993;МИЛЬГИДУН,Мильгидун;{"name": "Мильгидун","statCode": "2051450"}
5994;МИЛЯТ ЗАВ,Милятинский Завод;{"name": "Милятинский Завод","statCode": "2000373","country": "Россия"}
5995;МИН ВОДЫ,Минеральные Воды;{"name": "Минеральные Воды","statCode": "2064170"}
5996;Минаку;{"name": "Минаку", "airport": "MQH", "country": "Бразилия"}
5997;Минатитлан,Минатитлана,Минатитлану,Минатитланом,Минатитлане;{"name": "Минатитлан", "airport": "MTT", "country": "Мексика"}
5998;Минган,Сянтань;{"name": "Минган", "airport": "XAI", "country": "Китай"}
5999;МИНГАТУЙ,Мингатуй;{"name": "Мингатуй","statCode": "2055801"}
6000;Минделу,Сан-Педро,Сан Педро,СанПедро;{"name": "Минделу", "airport": "VXE", "country": "Кабо-Верде"}
6001;МИНЕЕВКА,Минеевка;{"name": "Минеевка","statCode": "2061534","country": "Россия"}
6002;МИНЕРАЛЬН,Минеральная;{"name": "Минеральная","statCode": "2210678","country": "Украина"}
6003;Минеральные воды,Мин.воды,Минеральныеводы,Минеральной воды,Минводы,vbydjls,минводи,мин воды,Минеральных Вод,Минеральных вод,Минеральным водам,Минеральными водами,Минеральных водах,MRV;{"name": "Минеральные воды", "airport": "MRV", "statCode": "2064170", "country": "Россия"}
6004;МИНИНО,Минино;{"name": "Минино","statCode": "2038198"}
6005;Министро Пистарини;{"name": "Министро Пистарини", "airport": "EZE", "country": "Аргентина"}
6006;МИНКА,Минка;{"name": "Минка","statCode": "2040452","country": "Россия"}
6007;Миннеаполис,Миннеаполиса,Миннеаполису,Миннеаполисом,Миннеаполисе;{"name": "Миннеаполис", "airport": "MSP", "country": "США"}
6008;МИННИБАЕВ,Миннибаево;{"name": "Миннибаево","statCode": "2024711","country": "Россия"}
6009;МИНОВКА,Миновка;{"name": "Миновка","statCode": "2204578","country": "Украина"}
6010;Минот,Майнот,Майнота,Майноту,Майнотом,Майноте;{"name": "Минот", "airport": "MOT", "country": "США"}
6011;Минск 1;{"name": "Минск 1", "airport": "MHP", "country": "Беларусь"}
6012;Минск,Минска,Минску,Минском,Минске,MSQ;{"name": "Минск", "airport": "MSQ", "statCode": "2100000", "country": "Беларусь"}
6013;МИНУСИНСК,Минусинск;{"name": "Минусинск","statCode": "2038251"}
6014;МИНЬЯР,Миньяр;{"name": "Миньяр","statCode": "2024749"}
6015;МИОРЫ,Миоры;{"name": "Миоры","statCode": "2100054","country": "Беларусь"}
6016;МИР,Мир;{"name": "Мир","statCode": "2030294","country": "Россия"}
6017;Мирабель;{"name": "Мирабель", "airport": "YMX", "country": "Канада"}
6018;МИРАДИНО,Мирадино;{"name": "Мирадино","statCode": "2100675"}
6019;МИРГОРОД,Миргород;{"name": "Миргород","statCode": "2204570","country": "Украина"}
6020;Мири;{"name": "Мири", "airport": "MYY", "country": "Малайзия"}
6021;МИРМАН,Мирман;{"name": "Мирман","statCode": "2045832","country": "Россия"}
6022;МИРНАЯ,Мирная;{"name": "Мирная","statCode": "2050383"}
6023;Мирный,Мирного,Мирному,Мирным,Мирном;{"name": "Мирный", "airport": "MJZ", "country": "Россия"}
6024;МИРОВАЯ,Мировая;{"name": "Мировая","statCode": "2210797","country": "Украина"}
6025;МИРОНОВКА,Мироновка;{"name": "Мироновка","statCode": "2200190","country": "Украина"}
6026;МИРОПОЛЬ,Мирополь;{"name": "Мирополь","statCode": "2200177","country": "Украина"}
6027;МИРОСЛАВКА,Мирославка;{"name": "Мирославка","statCode": "2201157","country": "Украина"}
6028;МИРОШНИЧЕН,Мирошниченко;{"name": "Мирошниченко","statCode": "2048037","country": "Россия"}
6029;МИРСКАЯ,Мирская;{"name": "Мирская","statCode": "2064014","country": "Россия"}
6030;Миртл-Бич,Миртл Бич,МиртлБич;{"name": "Миртл-Бич", "airport": "MYR", "country": "США"}
6031;МИСА,Миса;{"name": "Миса","statCode": "2500742","country": "Латвия"}
6032;Мисава,Мисавы,Мисаве,Мисаву,Мисавой;{"name": "Мисава", "airport": "MSJ", "country": "Япония"}
6033;Мискин;{"name": "Мискин","statCode": "2900104"}
6034;Миссула,Джонсон Бэлл,Миссулы,Миссуле,Миссулу,Миссулой;{"name": "Миссула", "airport": "MSO", "country": "США"}
6035;Мисурата;{"name": "Мисурата", "airport": "MRA", "country": "Ливия"}
6036;МИСЯШ,Мисяш;{"name": "Мисяш","statCode": "2040424","country": "Россия"}
6037;Митига;{"name": "Митига", "airport": "MJI", "country": "Ливия"}
6038;МИТРОФАНОВ,Митрофановка;{"name": "Митрофановка","statCode": "2014553"}
6039;МИТЯГИНО,Митягино;{"name": "Митягино","statCode": "2014405","country": "Россия"}
6040;МИХ РУДН,Михайловский Рудник;{"name": "Михайловский Рудник","statCode": "2001331"}
6041;МИХ ЧЕСНОК,Михайло-Чесноковская;{"name": "Михайло-Чесноковская","statCode": "2050473","country": "Россия"}
6042;МИХАЙЛ АЛТ,Михайловка-Алтайская;{"name": "Михайловка-Алтайская","statCode": "2044857","country": "Россия"}
6043;МИХАЙЛ ЗАВ,Михайловский Завод;{"name": "Михайловский Завод","statCode": "2030068","country": "Россия"}
6044;МИХАЙЛЕНКИ,Михайленки;{"name": "Михайленки","statCode": "2200739","country": "Украина"}
6045;МИХАЙЛОВ,Михайлов;{"name": "Михайлов","statCode": "2000099"}
6046;МИХАЛКИ,Михалки;{"name": "Михалки","statCode": "2100256","country": "Беларусь"}
6047;МИХАНОВИЧИ,Михановичи;{"name": "Михановичи","statCode": "2100111"}
6048;МИЦКУНАЙ,Мицкунай;{"name": "Мицкунай","statCode": "2401433"}
6049;Мичем Интернэшнл,Форт-Уэрт;{"name": "Мичем Интернэшнл", "airport": "FTW", "country": "США"}
6050;МИЧУРИНСК,Мичуринск;{"name": "Мичуринск","statCode": "2014421"}
6051;МИШИХА,Мишиха;{"name": "Мишиха","statCode": "2054833","country": "Россия"}
6052;МИШКИНО,Мишкино;{"name": "Мишкино","statCode": "2040501"}
6053;МИШКИНЯЙ,Мишкиняй;{"name": "Мишкиняй","statCode": "2401417","country": "Литва"}
6054;Миядзаки;{"name": "Миядзаки", "airport": "KMI", "country": "Япония"}
6055;Мияко,Мияко-Жима,Мияко Жима,МиякоЖима;{"name": "Мияко", "airport": "MYE", "country": "Япония"}
6056;Мйеик;{"name": "Мйеик", "airport": "MGZ", "country": "Мьянма"}
6057;Ммабато;{"name": "Ммабато", "airport": "MBD", "country": "Южно-Африканская Республика"}
6058;Мо и Рана,Мо-И-Рана,Мо И Рана,МоИРана;{"name": "Мо и Рана", "airport": "MQN", "country": "Норвегия"}
6059;Моа,Орестес Акоста;{"name": "Моа", "airport": "MOA", "country": "Куба"}
6060;Мобил;{"name": "Мобил", "airport": "MOB", "country": "США"}
6061;Могадишо;{"name": "Могадишо", "airport": "MGQ", "country": "Сомали"}
6062;МОГДЫ,Могды;{"name": "Могды","statCode": "2048060","country": "Россия"}
6063;МОГЗОН,Могзон;{"name": "Могзон","statCode": "2050341"}
6064;МОГИЛ.ПОД.,Могилев-Подольский;{"name": "Могилев-Подольский","statCode": "2200280"}
6065;МОГИЛЕВ 1,Могилев 1;{"name": "Могилев 1","statCode": "2100150"}
6066;МОГИЛЕВ 2,Могилев 2;{"name": "Могилев 2","statCode": "2100298"}
6067;Могилев,Могилева,Могилеву,Могилевом,Могилеве;{"name": "Могилев", "airport": "MVQ", "country": "Беларусь"}
6068;МОГИЛЕВКА,Могилевка;{"name": "Могилевка","statCode": "2201153","country": "Украина"}
6069;МОГИЛЯНЫ,Могиляны;{"name": "Могиляны","statCode": "2200185","country": "Украина"}
6070;МОГОЙТУЙ,Могойтуй;{"name": "Могойтуй","statCode": "2050376"}
6071;МОГОТ,Могот;{"name": "Могот","statCode": "2048018","country": "Россия"}
6072;МОГОЧА,Могоча;{"name": "Могоча","statCode": "2050510"}
6073;Могхан,Парсабад;{"name": "Могхан", "airport": "PFQ", "country": "Иран"}
6074;Модесто;{"name": "Модесто", "airport": "MOD", "country": "США"}
6075;Модлин Мазовия;{"name": "Модлин Мазовия", "airport": "WMI", "country": "Польша"}
6076;Моес;{"name": "Моес", "airport": "MBZ", "country": "Бразилия"}
6077;МОЖАЙСК,Можайск;{"name": "Можайск","statCode": "2000340","country": "Россия"}
6078;МОЖГА,Можга;{"name": "Можга","statCode": "2060550"}
6079;МОЖЕЕВКА,Можеевка;{"name": "Можеевка","statCode": "2100299","country": "Беларусь"}
6080;МОЖУГА,Можуга;{"name": "Можуга","statCode": "2011243"}
6081;МОЗДОК,Моздок;{"name": "Моздок","statCode": "2064095"}
6082;МОЗЫНДОР,Мозындор;{"name": "Мозындор","statCode": "2011222","country": "Россия"}
6083;МОЗЫРЬ,Мозырь;{"name": "Мозырь","statCode": "2100253","country": "Беларусь"}
6084;МОИСЕЕВКА,Моисеевка;{"name": "Моисеевка","statCode": "2210746","country": "Украина"}
6085;МОЙЫНТЫ,Моинты;{"name": "Моинты","statCode": "2708970","country": "Казахстан"}
6086;МОКВИН,Моквин;{"name": "Моквин","statCode": "2218008","country": "Украина"}
6087;МОККЕТ,Моккет;{"name": "Моккет","statCode": "2004405","country": "Россия"}
6088;МОКРИЦЫ,Обп Мокрицы;{"name": "Обп Мокрицы","statCode": "2060639","country": "Россия"}
6089;МОКРОУС,Мокроус;{"name": "Мокроус","statCode": "2020897"}
6090;МОКРЫЙ БАТ,Мокрый Батай;{"name": "Мокрый Батай","statCode": "2065251"}
6091;Молайн,Квад-Сити,Квад Сити,КвадСити,Молин;{"name": "Молайн", "airport": "MLI", "country": "США"}
6092;Моламьяйн;{"name": "Моламьяйн", "airport": "MNU", "country": "Мьянма"}
6093;МОЛВИНО,Молвино;{"name": "Молвино","statCode": "2024627"}
6094;МОЛДАВСКИЙ,Молдавский;{"name": "Молдавский","statCode": "2048035","country": "Россия"}
6095;Молде,Аро;{"name": "Молде", "airport": "MOL", "country": "Норвегия"}
6096;МОЛОДЕЖНАЯ,Молодежная;{"name": "Молодежная","statCode": "2031180","country": "Россия"}
6097;МОЛОДЕЧНО,Молодечно;{"name": "Молодечно","statCode": "2100280","country": "Беларусь"}
6098;МОЛОДНИКИ,Молодники;{"name": "Молодники","statCode": "2061467","country": "Россия"}
6099;МОЛОДОСТЬ,Молодость Казахстан;{"name": "Молодость (Казахстан)","statCode": "2020042","country": "Россия"}
6100;МОЛОДОСТЬ,Молодость Луганская обл.;{"name": "Молодость (Луганская обл., Украина)","statCode": "2214373"}
6101;Молокаи;{"name": "Молокаи", "airport": "MKK", "country": "США"}
6102;МОЛОСКОВИЦ,Молосковицы;{"name": "Молосковицы","statCode": "2004647"}
6103;МОЛОТКОВИЧ,Молотковичи;{"name": "Молотковичи","statCode": "2100564","country": "Беларусь"}
6104;МОЛОЧАНСК,Молочанск;{"name": "Молочанск","statCode": "2210709","country": "Украина"}
6105;МОЛОЧНАЯ,Молочная;{"name": "Молочная","statCode": "2010178","country": "Россия"}
6106;МОЛЧАНОВО,Молчаново;{"name": "Молчаново","statCode": "2204939","country": "Украина"}
